2025-07-30 13:39:54,0.203,16.0,0.65,0
2025-07-30 13:39:54,0.23,15.03,0.78,0
2025-07-30 13:39:54,0.223,16.03,0.767,0
2025-07-30 13:39:54,0.241,15.03,0.733,0
2025-07-30 13:39:54,0.245,14.04,0.747,0
2025-07-30 13:39:54,0.207,30.02,0.806,0
2025-07-30 13:39:54,0.21,34.0,0.828,0
2025-07-30 13:39:54,0.187,35.0,0.861,0
2025-07-30 13:39:54,0.232,15.0,0.639,0
2025-07-30 13:39:54,0.117,16.03,0.661,1
2025-07-30 13:39:54,0.194,27.0,0.733,0
2025-07-30 13:39:54,0.15,26.02,0.817,1
2025-07-30 13:39:54,0.175,29.0,0.844,0
2025-07-30 13:39:54,0.22,16.03,0.65,0
2025-07-30 13:39:55,0.236,16.03,0.65,0
2025-07-30 13:39:55,0.282,16.03,0.755,0
2025-07-30 13:39:55,0.285,15.03,0.755,0
2025-07-30 13:39:55,0.267,16.12,0.768,0
2025-07-30 13:39:55,0.272,16.03,0.762,0
2025-07-30 13:39:55,0.29,15.13,0.755,0
2025-07-30 13:39:55,0.27,14.04,0.755,0
2025-07-30 13:39:55,0.266,14.04,0.748,0
2025-07-30 13:39:55,0.271,14.04,0.748,0
2025-07-30 13:39:55,0.242,15.03,0.748,0
2025-07-30 13:39:55,0.269,14.04,0.748,0
2025-07-30 13:39:55,0.239,15.03,0.748,0
2025-07-30 13:39:55,0.281,15.03,0.762,0
2025-07-30 13:39:55,0.272,15.03,0.755,0
2025-07-30 13:39:55,0.174,16.03,0.755,0
2025-07-30 13:39:55,0.17,18.03,0.755,0
2025-07-30 13:39:55,0.149,17.03,0.768,1
2025-07-30 13:39:55,0.214,18.03,0.768,0
2025-07-30 13:39:55,0.152,24.02,0.744,1
2025-07-30 13:39:55,0.214,18.03,0.775,0
2025-07-30 13:39:55,0.208,16.0,0.768,0
2025-07-30 13:39:56,0.205,17.0,0.762,0
2025-07-30 13:39:56,0.24,17.0,0.762,0
2025-07-30 13:39:56,0.229,17.0,0.755,0
2025-07-30 13:39:56,0.22,16.0,0.748,0
2025-07-30 13:39:56,0.197,16.03,0.753,0
2025-07-30 13:39:56,0.179,16.03,0.76,0
2025-07-30 13:39:56,0.185,17.0,0.767,0
2025-07-30 13:39:56,0.189,16.03,0.74,0
2025-07-30 13:39:56,0.183,16.03,0.747,0
2025-07-30 13:39:56,0.16,33.02,0.75,2
2025-07-30 13:39:56,0.149,37.05,0.789,2
2025-07-30 13:39:56,0.15,30.02,0.744,2
2025-07-30 13:39:56,0.174,17.03,0.678,0
2025-07-30 13:39:56,0.156,16.03,0.661,1
2025-07-30 13:39:56,0.136,20.0,0.7,1
2025-07-30 13:39:56,0.137,16.03,0.65,1
2025-07-30 13:39:56,0.149,15.03,0.644,1
2025-07-30 13:39:56,0.147,25.0,0.772,1
2025-07-30 13:39:56,0.143,30.07,0.778,2
2025-07-30 13:39:57,0.163,33.14,0.778,2
2025-07-30 13:39:57,0.168,38.12,0.761,2
2025-07-30 13:39:57,0.168,15.0,0.715,1
2025-07-30 13:39:57,0.172,15.03,0.709,0
2025-07-30 13:39:57,0.16,16.0,0.639,1
2025-07-30 13:39:57,0.16,15.0,0.633,1
2025-07-30 13:39:57,0.173,14.04,0.611,0
2025-07-30 13:39:57,0.151,14.0,0.628,1
2025-07-30 13:39:57,0.18,15.0,0.633,0
2025-07-30 13:39:57,0.169,16.0,0.656,1
2025-07-30 13:39:57,0.168,16.03,0.656,1
2025-07-30 13:39:57,0.171,29.02,0.739,0
2025-07-30 13:39:57,0.141,16.03,0.639,1
2025-07-30 13:39:57,0.13,16.03,0.656,1
2025-07-30 13:39:57,0.124,16.0,0.661,1
2025-07-30 13:39:57,0.125,16.03,0.672,1
2025-07-30 13:39:57,0.135,19.03,0.706,1
2025-07-30 13:39:57,0.135,19.03,0.706,1
2025-07-30 13:39:57,0.129,15.0,0.683,1
2025-07-30 13:39:57,0.217,17.03,0.65,0
2025-07-30 13:39:58,0.197,17.0,0.813,0
